# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.002512	-1.0184656419e-15	1	2.23e-17	3.2e-18
59648.002523	-1.0394208217e-15	1	2.23e-17	3.2e-18
59648.002535	-1.0411100049e-15	1	2.23e-17	3.2e-18
59648.002546	-1.0725525244e-15	1	2.23e-17	3.2e-18
59648.002558	-1.0593746914e-15	1	2.23e-17	3.2e-18
59648.002569	-1.0717479899e-15	1	2.23e-17	3.2e-18
59648.002581	-1.0573963516e-15	1	2.23e-17	3.2e-18
59648.002593	-8.1079905622e-16	1	2.23e-17	3.2e-18
59648.002604	-7.7020634602e-16	1	2.23e-17	3.2e-18
59648.002616	-7.9269850353e-16	1	2.23e-17	3.2e-18
59648.002627	-9.1663990489e-16	1	2.23e-17	3.2e-18
59648.002639	-9.6317465545e-16	1	2.23e-17	3.2e-18
59648.002650	-9.9564895457e-16	1	2.23e-17	3.2e-18
59648.002662	-1.0551757854e-15	1	2.23e-17	3.2e-18
59648.002674	-1.1679000263e-15	1	2.23e-17	3.2e-18
59648.002685	-1.3487331699e-15	1	2.23e-17	3.2e-18
59648.002697	-1.3728244399e-15	1	2.23e-17	3.2e-18
59648.002708	-1.3799105578e-15	1	2.23e-17	3.2e-18
59648.002720	-1.3823555106e-15	1	2.23e-17	3.2e-18
59648.002731	-1.4079446134e-15	1	2.23e-17	3.2e-18
59648.002743	-1.3681795080e-15	1	2.23e-17	3.2e-18
59648.002755	-1.3682880239e-15	1	2.23e-17	3.2e-18
59648.002766	-8.4877060674e-16	1	2.23e-17	3.2e-18
59648.002778	-6.7594569318e-16	1	2.23e-17	3.2e-18
59648.002789	-6.3798452950e-16	1	2.23e-17	3.2e-18
59648.002801	-6.3753747887e-16	1	2.23e-17	3.2e-18
59648.002812	-6.4910752975e-16	1	2.23e-17	3.2e-18
59648.002824	-6.7523462026e-16	1	2.23e-17	3.2e-18
59648.002836	-6.6284551403e-16	1	2.23e-17	3.2e-18
59648.002847	-7.2004519154e-16	1	2.23e-17	3.2e-18
59648.002859	-8.1060466693e-16	1	2.23e-17	3.2e-18
59648.002870	-8.4620256325e-16	1	2.23e-17	3.2e-18
59648.002882	-8.1536769861e-16	1	2.23e-17	3.2e-18
59648.002894	-8.5972927818e-16	1	2.23e-17	3.2e-18
59648.002905	-6.8860362474e-16	1	2.23e-17	3.2e-18
59648.002917	-6.5373114925e-16	1	2.23e-17	3.2e-18
59648.002928	-6.6840251728e-16	1	2.23e-17	3.2e-18
59648.002940	-5.1965580424e-16	1	2.23e-17	3.2e-18
59648.002951	-5.3903458397e-16	1	2.23e-17	3.2e-18
59648.002963	-4.9480701164e-16	1	2.23e-17	3.2e-18
59648.002975	-5.2700971593e-16	1	2.23e-17	3.2e-18
59648.002986	-5.0365479031e-16	1	2.23e-17	3.2e-18
