z,mu_SN,mu_err,mu_model,residual
0.61124,23.7392,0.1593,23.450898136546115,0.288301863453885
0.54831,22.8926,0.1438,23.16406352619662,-0.2714635261966194
1.02879,24.7289,0.16015,24.842808103562128,-0.1139081035621281
0.42244,22.35675,0.1192,22.48351264228709,-0.1267626422870869
0.70115,23.90875,0.1805,23.815472104815413,0.09327789518458829
0.68517,23.844,0.2326,23.754066664000106,0.08993333599989484
0.93189,24.54795,0.15235,24.57699957954867,-0.029049579548669158
0.74909,23.81055,0.18275,23.99193299891772,-0.18138299891771936
0.4684,22.73255,0.11785,22.751564565425625,-0.019014565425624852
0.95886,24.80665,0.17245,24.65363325043196,0.15301674956804234
0.84053,24.22255,0.1456,24.30014686946837,-0.07759686946837263
0.56276,23.2428,0.11755,23.23257604679165,0.010223953208349457
0.82854,24.39785,0.1526,24.261644257299878,0.13620574270012042
0.57875,23.22495,0.12065,23.3064848808894,-0.08153488088940009
0.8645,24.3693,0.14625,24.375537698293144,-0.006237698293144689
0.85851,24.4442,0.16535,24.356891214552995,0.0873087854470036
0.58575,23.5694,0.1417,23.338235583721065,0.23116441627893636
0.48881,22.8653,0.1136,22.862836335714363,0.0024636642856386004
0.68866,23.6132,0.1518,23.76759378909476,-0.15439378909476176
0.32454,21.79365,0.10225,21.808695342052133,-0.015045342052133037
0.18538,20.4558,0.10405,20.422181853367952,0.03361814663204754
0.68196,23.59755,0.1484,23.74156646678484,-0.1440164667848407
0.92223,24.355,0.1708,24.54901799263854,-0.19401799263853903
0.42866,22.751,0.1294,22.521328349895292,0.22967165010470936
0.69998,23.95255,0.2153,23.811021978052963,0.1415280219470354
0.57584,23.38495,0.13845,23.293178846551825,0.09177115344817466
0.51176,23.11305,0.1165,22.982892046434586,0.1301579535654156
0.64191,23.62155,0.1659,23.580693555578492,0.040856444421507376
0.35157,22.2272,0.1136,22.011982633510193,0.2152173664898065
0.34957,22.14445,0.11065,21.997442215836557,0.14700778416344207
0.35527,22.23665,0.113,22.0386825792541,0.19796742074590057
0.87217,24.3402,0.1332,24.399230078621557,-0.05903007862155718
0.92624,24.7687,0.10935,24.56066844079656,0.2080315592034374
0.41957,22.59095,0.12095,22.46588976724768,0.12506023275231826
0.89073,24.1804,0.14085,24.455726854606823,-0.27532685460682416
0.48057,22.7752,0.1151,22.81844408037066,-0.04324408037065908
0.5806,23.36785,0.1608,23.314911261346566,0.05293873865343457
0.80569,24.09575,0.1555,24.186740288970235,-0.09099028897023587
0.66464,23.6337,0.1611,23.673133034090213,-0.03943303409021226
0.74566,24.00735,0.1527,23.979674203974042,0.0276757960259566
0.73669,23.77845,0.1399,23.947356496352313,-0.1689064963523137
0.37053,22.04575,0.11295,22.146165067935584,-0.10041506793558241
0.85073,24.31865,0.1304,24.33248169340075,-0.013831693400749856
0.21946,20.8469,0.1023,20.83344849399998,0.01345150600002043
0.64764,23.6259,0.1613,23.60428727328066,0.021612726719340003
0.6006,23.4022,0.15455,23.404421778935188,-0.0022217789351870465
0.7607,23.92525,0.14995,24.03302840742232,-0.10777840742232314
0.47057,22.804,0.1221,22.763607378803478,0.04039262119652065
0.49737,22.9275,0.13225,22.908219148457427,0.019280851542571753
0.50736,22.9705,0.1253,22.96027012023969,0.010229879760309757
0.58728,23.44375,0.14055,23.34512769522503,0.09862230477497036
0.69915,23.77905,0.15635,23.807860732438158,-0.02881073243815635
0.76108,24.05415,0.16035,24.034363240296877,0.01978675970312338
0.78805,24.1069,0.13815,24.127488379268655,-0.020588379268655643
0.40547,22.564,0.11045,22.377656790519595,0.1863432094804054
0.80804,24.55735,0.16345,24.19453849264309,0.36281150735690915
0.58328,23.6081,0.12955,23.327073284969742,0.2810267150302579
0.72013,24.0226,0.19335,23.88668393119773,0.13591606880227047
0.83699,24.3054,0.1427,24.288835150262273,0.016564849737726206
0.80603,24.2544,0.1837,24.187869919979235,0.06653008002076533
0.50074,23.0505,0.13595,22.92588623026016,0.12461376973983818
0.53378,22.9345,0.1665,23.093438244079223,-0.15893824407922352
0.82212,24.1676,0.18525,24.240804231622647,-0.07320423162264689
0.12531,19.4684,0.10355,19.48740110124392,-0.019001101243919294
0.44368,22.57415,0.1349,22.610589866151216,-0.036439866151216194
0.68366,23.9441,0.2905,23.748193526258703,0.19590647374129588
0.72668,23.90005,0.1628,23.91084081630926,-0.010790816309260265
